,fips,state_name,hospital_name,hospital_type,hq_address,hq_city,hq_state,latitude,longtitude
4012,53033.0,Washington,UW Medical Center - Montlake,Short Term Acute Care Hospital,1959 Ne Pacific St,Seattle,WA,47.64987220000006,-122.30822959999996
4013,53033.0,Washington,St Anne Hospital (FKA Highline Medical Center),Short Term Acute Care Hospital,16251 Sylvester Rd Sw,Burien,WA,47.457487,-122.343248
4014,53033.0,Washington,MultiCare Auburn Medical Center,Short Term Acute Care Hospital,202 N Division St,Auburn,WA,47.30859170000008,-122.2291393
4015,53033.0,Washington,Overlake Hospital Medical Center,Short Term Acute Care Hospital,1035 116th Ave Ne,Bellevue,WA,47.620386300000064,-122.18760439999994
4016,53033.0,Washington,Kaiser Permanente Central Hospital Capitol Hill Campus,Short Term Acute Care Hospital,201 16th Ave E,Seattle,WA,47.61958670000007,-122.31247149999996
4017,53033.0,Washington,Valley Medical Center,Short Term Acute Care Hospital,400 S 43rd St,Renton,WA,47.44238970000004,-122.2141759
4018,53033.0,Washington,UW Medical Center - Northwest (FKA Northwest Hospital & Medical Center),Short Term Acute Care Hospital,1550 N 115th St,Seattle,WA,47.71471520000006,-122.3372144
4019,53033.0,Washington,Virginia Mason Seattle Medical Center,Short Term Acute Care Hospital,1100 9th Ave,Seattle,WA,47.60948560000003,-122.327957
4020,53037.0,Washington,Kittitas Valley Healthcare (FKA Kittitas Valley Community Hospital),Critical Access Hospital,603 S Chestnut St,Ellensburg,WA,46.98721770000003,-120.537885
4021,53039.0,Washington,Klickitat Valley Hospital,Critical Access Hospital,310 S Roosevelt St,Goldendale,WA,45.819966,-120.8116528
4022,53041.0,Washington,Providence Centralia Hospital,Short Term Acute Care Hospital,914 S Scheuber Rd,Centralia,WA,46.71231130000007,-122.98553929999996
4023,53043.0,Washington,Lincoln Hospital,Critical Access Hospital,10 Nicholls St,Davenport,WA,47.6571,-118.1464
4024,53045.0,Washington,Mason General Hospital,Critical Access Hospital,901 Mountain View Dr,Shelton,WA,47.22573089600007,-123.114074707
4025,53049.0,Washington,Ocean Beach Hospital,Critical Access Hospital,174 1st Ave N,Ilwaco,WA,46.31143370000007,-124.04285349999998
4026,53053.0,Washington,MultiCare Tacoma General Hospital,Short Term Acute Care Hospital,315 Martin Luther King Jr Way,Tacoma,WA,47.25936010000004,-122.45296809999996
4027,53053.0,Washington,St Anthony Hospital,Short Term Acute Care Hospital,11567 Canterwood Blvd Nw,Gig Harbor,WA,47.36361580000005,-122.61341419999997
4028,53053.0,Washington,St Clare Hospital,Short Term Acute Care Hospital,11315 Bridgeport Way Sw,Lakewood,WA,47.15452380000005,-122.5024024
4029,53053.0,Washington,St Joseph Medical Center,Short Term Acute Care Hospital,1717 S J St,Tacoma,WA,47.245254800000055,-122.44818189999997
4030,53053.0,Washington,MultiCare Good Samaritan Hospital,Short Term Acute Care Hospital,401 15th Ave Se,Puyallup,WA,47.17855920000005,-122.29004869999994
4031,53057.0,Washington,Island Hospital,Short Term Acute Care Hospital,1211 24th St,Anacortes,WA,48.50200430000007,-122.61497759999996
4032,53057.0,Washington,Skagit Valley Hospital (AKA Skagit Regional Health),Short Term Acute Care Hospital,300 Hospital Parkway,Mount Vernon,WA,48.421216,-122.33404739999996
4033,53057.0,Washington,PeaceHealth United General Medical Center,Critical Access Hospital,2000 Hospital Dr,Sedro Woolley,WA,48.49609080000005,-122.27627049999997
4034,53061.0,Washington,EvergreenHealth Monroe (FKA Valley General Hospital),Short Term Acute Care Hospital,14701 179th Ave Se,Monroe,WA,47.863912,-121.98910329999995
4035,53061.0,Washington,Cascade Valley Hospital,Short Term Acute Care Hospital,330 S Stillaguamish Ave,Arlington,WA,48.18873070000007,-122.11826789999998
4036,53061.0,Washington,Providence Regional Medical Center Everett - Colby Campus,Short Term Acute Care Hospital,1700 13th St,Everett,WA,48.00006750000006,-122.20585269999998
4037,53061.0,Washington,Swedish Medical Center - Edmonds Campus (FKA Stevens Hospital),Short Term Acute Care Hospital,21601 76th Ave W,Edmonds,WA,47.80331010000003,-122.334539
4038,53063.0,Washington,Providence Sacred Heart Medical Center,Short Term Acute Care Hospital,101 W 8th Ave,Spokane,WA,47.64906170000006,-117.41352009999996
4039,53063.0,Washington,MultiCare Deaconess Hospital (FKA Deaconess Hospital - Spokane),Short Term Acute Care Hospital,800 W 5th Ave,Spokane,WA,47.65207460000005,-117.42322349999996
4040,53063.0,Washington,Providence Holy Family Hospital,Short Term Acute Care Hospital,5633 N Lidgerwood St,Spokane,WA,47.709683,-117.4070645
4041,53063.0,Washington,MultiCare Valley Hospital,Short Term Acute Care Hospital,12606 E Mission Ave,Spokane Valley,WA,47.67108370000005,-117.23501839999994
4042,53063.0,Washington,Mann-Grandstaff VA Medical Center (AKA Spokane VA Medical Center),VA Hospital,4815 N Assembly St,Spokane,WA,47.70293350000003,-117.47769129999996
4043,53065.0,Washington,Providence Mount Carmel Hospital,Critical Access Hospital,982 E Columbia Ave,Colville,WA,48.540797,-117.893144
4044,53065.0,Washington,Providence St Josephs Hospital,Critical Access Hospital,500 E Webster Ave,Chewelah,WA,48.27788650000008,-117.71084029999996
4045,53067.0,Washington,Capital Medical Center,Short Term Acute Care Hospital,3900 Capital Mall Dr Sw,Olympia,WA,47.04287040000003,-122.95182819999997
4046,53067.0,Washington,Providence St Peter Hospital,Short Term Acute Care Hospital,413 Lilly Rd Ne,Olympia,WA,47.05299570000005,-122.84799039999996
4047,53071.0,Washington,Providence St Mary Medical Center,Short Term Acute Care Hospital,401 W Poplar St,Walla Walla,WA,46.06198470000004,-118.34320759999996
4048,53071.0,Washington,Walla Walla VA Medical Center (AKA Jonathan Wainwright Memorial VA Medical Center),VA Hospital,77 Wainwright Dr,Walla Walla,WA,46.05384970000006,-118.35606819999998
4049,53073.0,Washington,PeaceHealth St Joseph Medical Center,Short Term Acute Care Hospital,2901 Squalicum Pkwy,Bellingham,WA,48.77259270000008,-122.47392259999998
4050,53075.0,Washington,Pullman Regional Hospital,Critical Access Hospital,835 Se Bishop Blvd,Pullman,WA,46.71298960000007,-117.1705849
4051,53077.0,Washington,Astria Sunnyside Hospital (FKA Sunnyside Community Hospital & Clinics),Critical Access Hospital,1016 Tacoma Ave,Sunnyside,WA,46.322862,-120.00665709999998
4052,53077.0,Washington,Yakima Valley Memorial (FKA Virginia Mason Memorial),Short Term Acute Care Hospital,2811 Tieton Dr,Yakima,WA,46.593677900000046,-120.54793669999998
4053,53077.0,Washington,Astria Toppenish Hospital (FKA Toppenish Community Hospital),Short Term Acute Care Hospital,502 W 4th Ave,Toppenish,WA,46.370740400000045,-120.31663
4054,54001.0,West Virginia,Broaddus Hospital,Critical Access Hospital,1 Healthcare Dr,Philippi,WV,39.160889,-80.044971
4055,54003.0,West Virginia,Berkeley Medical Center (FKA City Hospital),Short Term Acute Care Hospital,2500 Hospital Dr,Martinsburg,WV,39.476443,-77.980184
4056,54005.0,West Virginia,Boone Memorial Hospital,Critical Access Hospital,701 Madison Ave,Madison,WV,38.04783830000008,-81.80638379999994
4057,54007.0,West Virginia,Braxton County Memorial Hospital,Critical Access Hospital,100 Hoylman Dr,Gassaway,WV,38.66080190000002,-80.749249
4058,54011.0,West Virginia,Cabell Huntington Hospital,Short Term Acute Care Hospital,1340 Hal Greer Blvd,Huntington,WV,38.40953350000007,-82.42702979999996
4059,54011.0,West Virginia,St Marys Medical Center,Short Term Acute Care Hospital,2900 1st Ave,Huntington,WV,38.413656100000026,-82.45619109999996
4060,54013.0,West Virginia,Minnie Hamilton Health Care Center CAH (AKA Minnie Hamilton Health System),Critical Access Hospital,186 Hospital Dr,Grantsville,WV,38.925,-81.0914
4061,54019.0,West Virginia,Plateau Medical Center,Critical Access Hospital,430 Main St W,Oak Hill,WV,37.97226460000008,-81.14950979999998
4062,54019.0,West Virginia,Montgomery General Hospital,Critical Access Hospital,401 6th Ave,Montgomery,WV,38.182644700000026,-81.32458039999995
4063,54025.0,West Virginia,Greenbrier Valley Medical Center,Short Term Acute Care Hospital,1320 Maplewood Ave,Ronceverte,WV,37.754125,-80.459165
4064,54027.0,West Virginia,Hampshire Memorial Hospital,Critical Access Hospital,363 Sunrise Blvd,Romney,WV,39.33332530000007,-78.69853119999993
4065,54009.0,West Virginia,Weirton Medical Center,Short Term Acute Care Hospital,601 Colliers Way,Weirton,WV,40.39556,-80.527957
4066,54033.0,West Virginia,Louis A Johnson VA Medical Center (AKA Clarksburg VA Medical Center),VA Hospital,1 Medical Center Dr,Clarksburg,WV,39.27034520000007,-80.36271219999998
4067,54033.0,West Virginia,United Hospital Center,Short Term Acute Care Hospital,327 Medical Park Dr,Bridgeport,WV,39.328546,-80.239579
4068,54035.0,West Virginia,Jackson General Hospital,Critical Access Hospital,122 Pinnell St,Ripley,WV,38.822896,-81.729895
4069,54037.0,West Virginia,Jefferson Medical Center (FKA Jefferson Memorial Hospital),Critical Access Hospital,300 S Preston St,Ranson,WV,39.295965,-77.85874
4070,54039.0,West Virginia,CAMC General Hospital,Short Term Acute Care Hospital,501 Morris St,Charleston,WV,38.348059,-81.626454
4071,54039.0,West Virginia,Thomas Memorial Hospital,Short Term Acute Care Hospital,4605 Maccorkle Ave Sw,South Charleston,WV,38.354076700000064,-81.72638619999998
4072,54039.0,West Virginia,Saint Francis Hospital,Short Term Acute Care Hospital,333 Laidley St,Charleston,WV,38.35400370000008,-81.633054
4073,54039.0,West Virginia,Charleston Surgical Hospital,Short Term Acute Care Hospital,1306 Kanawha Blvd E,Charleston,WV,38.34365740000004,-81.63018009999996
4074,54041.0,West Virginia,Stonewall Jackson Memorial Hospital,Short Term Acute Care Hospital,230 Hospital Plz,Weston,WV,39.04774590000005,-80.492405
4075,54045.0,West Virginia,Logan Regional Medical Center,Short Term Acute Care Hospital,20 Hospital Dr,Logan,WV,37.84657950000008,-81.99575789999994
4076,54047.0,West Virginia,Welch Community Hospital,Short Term Acute Care Hospital,454 Mcdowell St,Welch,WV,37.438,-81.5892
4077,54049.0,West Virginia,Fairmont Medical Center (AKA Fairmont Regional Medical Center),Short Term Acute Care Hospital,1325 Locust Ave,Fairmont,WV,39.48245180000004,-80.165447
4078,54051.0,West Virginia,Reynolds Memorial Hospital,Short Term Acute Care Hospital,800 Wheeling Ave,Glen Dale,WV,39.946721,-80.754225
4079,54053.0,West Virginia,Pleasant Valley Hospital,Short Term Acute Care Hospital,2520 Valley Dr,Point Pleasant,WV,38.868966500000056,-82.123163
4080,54055.0,West Virginia,Princeton Community Hospital,Short Term Acute Care Hospital,122 12th St,Princeton,WV,37.362698,-81.112022
4081,54057.0,West Virginia,Potomac Valley Hospital,Critical Access Hospital,100 Pin Oak Ln,Keyser,WV,39.40953650000006,-79.002872
4082,54061.0,West Virginia,Mon Health Medical Center (FKA Mon General Hospital),Short Term Acute Care Hospital,1200 J D Anderson Dr,Morgantown,WV,39.66405970000005,-79.94644789999995
4083,54061.0,West Virginia,JW Ruby Memorial Hospital,Short Term Acute Care Hospital,1 Medical Center Dr,Morgantown,WV,39.65182090000008,-79.95589049999995
4084,54065.0,West Virginia,War Memorial Hospital,Critical Access Hospital,1 Healthy Way,Berkeley Springs,WV,39.64231650000005,-78.20052259999994
4085,54067.0,West Virginia,Summersville Regional Medical Center,Critical Access Hospital,400 Fairview Heights Rd,Summersville,WV,38.29252640000004,-80.82999559999996
4086,54069.0,West Virginia,WVU Medicine Wheeling Hospital,Short Term Acute Care Hospital,1 Medical Park,Wheeling,WV,40.05884590000005,-80.68504669999999
4087,54075.0,West Virginia,Pocahontas Memorial Hospital,Critical Access Hospital,150 Duncan Rd,Buckeye,WV,38.20067,-80.108964
4088,54077.0,West Virginia,Preston Memorial Hospital,Critical Access Hospital,150 Memorial Dr,Kingwood,WV,39.466044,-79.677896
4089,54081.0,West Virginia,Beckley ARH Hospital,Short Term Acute Care Hospital,306 Stanaford Rd,Beckley,WV,37.798658,-81.168208
4090,54081.0,West Virginia,Raleigh General Hospital,Short Term Acute Care Hospital,1710 Harper Rd,Beckley,WV,37.787635,-81.20178969999995
4091,54081.0,West Virginia,Beckley VA Medical Center,VA Hospital,200 Veterans Ave,Beckley,WV,37.76491670000007,-81.19317929999994
4092,54083.0,West Virginia,Davis Medical Center (AKA Davis Memorial Hospital),Short Term Acute Care Hospital,812 Gorman Ave,Elkins,WV,38.92805230000005,-79.85482869999998
4093,54087.0,West Virginia,Roane General Hospital,Critical Access Hospital,200 Hospital Dr,Spencer,WV,38.81573180000004,-81.36794489999994
4094,54089.0,West Virginia,Summers County ARH Hospital,Critical Access Hospital,115 Summers Hospital Rd,Hinton,WV,37.674909,-80.891633
4095,54091.0,West Virginia,Grafton City Hospital,Critical Access Hospital,1 Hospital Plz,Grafton,WV,39.343791,-80.025259
4096,54095.0,West Virginia,Sistersville General Hospital,Critical Access Hospital,314 S Wells St,Sistersville,WV,39.55855780000008,-81.00417669999996
4097,54097.0,West Virginia,St Josephs Hospital,Critical Access Hospital,1 Amalia Dr,Buckhannon,WV,38.991,-80.2366
4098,54099.0,West Virginia,Hershel Woody Williams VA Medical Center (AKA Huntington VA Medical Center),VA Hospital,1540 Spring Valley Dr,Huntington,WV,38.38417450000003,-82.51657889999996
4099,54101.0,West Virginia,Webster County Memorial Hospital,Critical Access Hospital,324 Miller Mountain Dr,Webster Springs,WV,38.48220590000005,-80.41072659999998
4100,54103.0,West Virginia,Wetzel County Hospital,Short Term Acute Care Hospital,3 E Benjamin Dr,New Martinsville,WV,39.68107120000008,-80.85019769999997
4101,54107.0,West Virginia,Camden Clark Medical Center - Memorial Campus,Short Term Acute Care Hospital,800 Garfield Ave,Parkersburg,WV,39.26961810000006,-81.55994869999995
4102,55001.0,Wisconsin,Gundersen Moundview Hospital (FKA Moundview Memorial Hospital and Clinics),Critical Access Hospital,402 W Lake St,Friendship,WI,43.974450700000034,-89.82130749999999
4103,55003.0,Wisconsin,Memorial Medical Center,Critical Access Hospital,1615 Maple Ln,Ashland,WI,46.568553500000064,-90.8884498
4104,55005.0,Wisconsin,Mayo Clinic Hospital - Northland in Barron,Critical Access Hospital,1222 E Woodland Ave,Barron,WI,45.39761230000005,-91.83929229999995
4105,55005.0,Wisconsin,Cumberland Memorial Hospital,Critical Access Hospital,1110 7th Ave,Cumberland,WI,45.530880800000034,-92.02871229999994
4106,55005.0,Wisconsin,Marshfield Medical Center - Rice Lake (FKA Lakeview Medical Center),Short Term Acute Care Hospital,1700 W Stout St,Rice Lake,WI,45.50653230000006,-91.75951239999996
4107,55009.0,Wisconsin,Bellin Hospital Green Bay (AKA Bellin Memorial Hospital),Short Term Acute Care Hospital,744 S Webster Ave,Green Bay,WI,44.50218220000005,-88.01169429999999
4108,55009.0,Wisconsin,HSHS St Vincent Hospital,Short Term Acute Care Hospital,835 S Van Buren St,Green Bay,WI,44.47999990000005,-88.02
4109,55009.0,Wisconsin,HSHS St Marys Hospital Medical Center,Short Term Acute Care Hospital,1726 Shawano Ave,Green Bay,WI,44.53315010000006,-88.06617919999997
4110,55009.0,Wisconsin,Aurora BayCare Medical Center,Short Term Acute Care Hospital,2845 Greenbrier Rd,Green Bay,WI,44.47455850000006,-87.94292749999994
4111,55013.0,Wisconsin,Burnett Medical Center,Critical Access Hospital,257 W Saint George Ave,Grantsburg,WI,45.77468070000003,-92.68671769999996
4112,55015.0,Wisconsin,Ascension Calumet Hospital,Critical Access Hospital,614 Memorial Dr,Chilton,WI,44.02527140000007,-88.15364509999995
4113,55017.0,Wisconsin,Mayo Clinic Hospital - Chippewa Valley in Bloomer,Critical Access Hospital,1501 Thompson St,Bloomer,WI,45.102120900000045,-91.501713
4114,55019.0,Wisconsin,Ascension Our Lady of Victory Hospital,Critical Access Hospital,1120 Pine St,Stanley,WI,44.95385690000006,-90.91943769999996
4115,55017.0,Wisconsin,HSHS St Josephs Hospital,Short Term Acute Care Hospital,2661 County Highway I,Chippewa Falls,WI,44.95014090000007,-91.35973319999994
4116,55019.0,Wisconsin,Marshfield Medical Center - Neillsville,Critical Access Hospital,216 Sunset Pl,Neillsville,WI,44.55738690000004,-90.607114
4117,55021.0,Wisconsin,Prairie Ridge Health Hospital (FKA Columbus Community Hospital),Critical Access Hospital,1515 Park Ave,Columbus,WI,43.322528,-89.035324
4118,55021.0,Wisconsin,Aspirus Divine Savior Hospital (FKA Divine Savior Healthcare),Short Term Acute Care Hospital,2817 New Pinery Rd,Portage,WI,43.56711550000006,-89.46636779999994
4119,55023.0,Wisconsin,Crossing Rivers Health (FKA Prairie Du Chien Memorial Hospital),Critical Access Hospital,37868 Us Highway 18,Prairie Du Chien,WI,43.02169410000005,-91.11287389999995
4120,55025.0,Wisconsin,Stoughton Hospital,Critical Access Hospital,900 Ridge St,Stoughton,WI,42.920811,-89.21027589999994
4121,55025.0,Wisconsin,William S Middleton Memorial Veterans Hospital,VA Hospital,2500 Overlook Ter,Madison,WI,43.07429860000008,-89.43099479999995
4122,55025.0,Wisconsin,University Hospital,Short Term Acute Care Hospital,600 Highland Ave,Madison,WI,43.07632170000005,-89.43189549999994
4123,55025.0,Wisconsin,SSM Health St Marys Hospital - Madison,Short Term Acute Care Hospital,700 S Park St,Madison,WI,43.059354,-89.400976
4124,55025.0,Wisconsin,UnityPoint Health - Meriter (FKA Meriter Hospital),Short Term Acute Care Hospital,202 S Park St,Madison,WI,43.06603690000003,-89.40193149999999
4125,55027.0,Wisconsin,Watertown Regional Medical Center,Short Term Acute Care Hospital,125 Hospital Dr,Watertown,WI,43.200168,-88.69644979999998
4126,55027.0,Wisconsin,Marshfield Medical Center Beaver Dam (FKA Beaver Dam Community Hospital),Short Term Acute Care Hospital,707 S University Ave,Beaver Dam,WI,43.44832480000008,-88.826341
4127,55027.0,Wisconsin,Waupun Memorial Hospital,Critical Access Hospital,620 W Brown St,Waupun,WI,43.631891,-88.74592
4128,55029.0,Wisconsin,Door County Medical Center,Critical Access Hospital,323 S 18th Ave,Sturgeon Bay,WI,44.83239280000004,-87.35193259999994
4129,55031.0,Wisconsin,Essentia Health St Marys Hospital - Superior (FKA St Marys Hospital of Superior),Critical Access Hospital,3500 Tower Ave,Superior,WI,46.69754110000008,-92.10272219999996
