EFX_ID|EFX_NAME|EFX_LEGAL_NAME|EFX_ADDRESS|EFX_CITY|EFX_STATE|EFX_STATEC|EFX_ZIPCODE|EFX_ZIP4|EFX_LAT|EFX_LO-|EFX_GEOPREC|EFX_REGION|EFX_CTRYISOCD|EFX_CTRYNUM|EFX_CTRYNAME|EFX_COUNTYNM|EFX_COUNTY|EFX_CMSA|EFX_CMSADESC|EFX_SOHO|EFX_BIZ|EFX_RES|EFX_CMRA|EFX_CONGRESS|EFX_SECADR|EFX_SECCTY|EFX_SECSTAT|EFX_STATEC2|EFX_SECZIP|EFX_SECZIP4|EFX_SECLAT|EFX_SECLO-|EFX_SECGEOPREC|EFX_SECREGION|EFX_SECCTRYISOCD|EFX_SECCTRYNUM|EFX_SECCTRYNAME|EFX_CTRYTELCD|EFX_GENDER|EFX_ETHNICITY|EFX_MBE|EFX_WBE|EFX_VET|EFX_BUSSIZE|EFX_GOV|EFX_FGOV|EFX_NONPROFIT|EFX_EDU|EFX_BUSSTAT|EFX_BUSSTATCD|EFX_WEB|EFX_YREST|EFX_CORPEMPCNT|EFX_LOCEMPCNT|EFX_CORPEMPCD|EFX_LOCEMPCD|EFX_CORPAMOUNT|EFX_CORPAMOUNTCD|EFX_CORPAMOUNTTP|EFX_CORPAMOUNTPREC|EFX_LOCAMOUNT|EFX_LOCAMOUNTCD|EFX_LOCAMOUNTTP|EFX_LOCAMOUNTPREC|EFX_PUBLIC|EFX_STKEXC|EFX_TCKSYM|EFX_PRIMSIC|EFX_SECSIC1|EFX_SECSIC2|EFX_SECSIC3|EFX_SECSIC4|EFX_PRIMSICDESC|EFX_SECSICDESC1|EFX_SECSICDESC2|EFX_SECSICDESC3|EFX_SECSICDESC4|EFX_PRIMNAICSCODE|EFX_SECNAICS1|EFX_SECNAICS2|EFX_SECNAICS3|EFX_SECNAICS4|EFX_PRIMNAICSDESC|EFX_SECNAICSDESC1|EFX_SECNAICSDESC2|EFX_SECNAICSDESC3|EFX_SECNAICSDESC4|EFX_LEGSUBNUMALL|EFX_LEGSUBNAMEALL|EFX_LEGSUBADDRESSALL|EFX_LEGSUBCITYALL|EFX_LEGSUBSTATEALL|EFX_LEGSUBZIPCODEALL|EFX_LEGSUBZIP4ALL|EFX_LEGSUBCOUNTYALL|EFX_LEGSUBCTRYISOCDALL|EFX_LEGSUBCTRYNUMALL|EFX_LEGSUBCTRYNAMEALL|EFX_LEGDOMULTNUMALL|EFX_LEGDOMULTNAMEALL|EFX_LEGDOMULTADDRESSALL|EFX_LEGDOMULTCITYALL|EFX_LEGDOMULTSTATEALL|EFX_LEGDOMULTZIPCODEALL|EFX_LEGDOMULTZIP4ALL|EFX_LEGDOMULTCOUNTYALL|EFX_LEGDOMULTCTRYISOCDALL|EFX_LEGDOMULTCTRYNUMALL|EFX_LEGDOMULTCTRYNAMEALL|EFX_LEGULTNUMALL|EFX_LEGULTNAMEALL|EFX_LEGULTADDRESSALL|EFX_LEGULTCITYALL|EFX_LEGULTSTATEALL|EFX_LEGULTZIPCODEALL|EFX_LEGULTZIP4ALL|EFX_LEGULTCOUNTYALL|EFX_LEGULTCTRYISOCDALL|EFX_LEGULTCTRYNUMALL|EFX_LEGULTCTRYNAMEALL|EFX_LEGULTPARENTIND|EFX_LEGPARENTIND|EFX_LEGLINKEDIND|EFX_AFFLULTNUMALL|EFX_AFFLULTNAMEALL|EFX_AFFLULTADDRESSALL|EFX_AFFLULTCITYALL|EFX_AFFLULTSTATEALL|EFX_AFFLULTZIPCODEALL|EFX_AFFLULTZIP4ALL|EFX_AFFULTCOUNTYALL|EFX_AFFLULTCTRYISOCDALL|EFX_AFFLULTCTRYNUMALL|EFX_AFFLULTCTRYNAMEALL|EFX_AFFLLINKEDIND|EFX_FRANCHISE|EFX_AFFLULTPARENTIND|EFX_AFFLPARENTIND|EFX_FOREIGN|EFX_FAILRATE|EFX_FAILLEVEL|EFX_FAILREASON1|EFX_FAILREASON2|EFX_FAILREASON3|EFX_FAILREASON4|EFX_CREDITSCORE|EFX_CREDITCLASS|EFX_CREDITPERC|EFX_CREDITREASON1|EFX_CREDITREASON2|EFX_CREDITREASON3|EFX_CREDITREASON4|EFX_BANKRUPTCY|EFX_DEAD|EFX_DEADDT|EFX_MRKT_TELEVER|EFX_MRKT_TELESCORE|EFX_MRKT_TOTALSCORE|EFX_MRKT_TOTALIND|EFX_MRKT_VACANT|EFX_MRKT_SEASONAL|EFX_EXTRACT_DATE
2708|V GM OAITE||41 OAINRDA RD |AGAWAM|MA|25|1113|1631|41.147337|-71.617161|255||USA|840|United States of America|Hampden County|13|8000|Springfield, MA||Y|||1||||||||||||0||1|M|Ethnicity N/A||||S|||||||www.abc.vgmoaite.com|2001|2|1|A|A|371|A|Corporate Sales|MDL|370|A|Location Sales|MDL||||7841|5945|5735|||VIDEO TAPE RENTAL|HOBBY, TOY, AND GAME SHOPS|RECORD AND PRERECORDED TAPE STORES|||532282|||||Video Tape and Disc Rental|||||1718|VD GM DOAIDTE|41 DOAINTA RD|GWM|MA|1113|1631|13|USA|840|United States of America|1718|VD GM DOAIDTE|41 DOAINTA RD|GWM|MA|1113|1631|13|USA|840|United States of America|1718|VD GM DOAIDTE|41 DOAINTA RD|GWM|MA|1113|1631|13|USA|840|United States of America||||1718|VD GM DOAIDTE|41 DOWNAINTA RD|GWM|MA|1113|1631|13|USA|840|United States of America||||||6|2|C0207||||394|4|23|G4000|C0066|H1195|C0392||||Y|5|5|M|||6/21/2021
2709|WEAN FTWA GAUILLC.||165 FANST |AGAWAM|MA|25|1113|1111|41.148817|-71.611443|255||USA|840|United States of America|Hampden County|13|8000|Springfield, MA|||||1||||||||||||0||1|Gender N/A|Ethnicity N/A||||S|||||Corporation|4|www.abc.weanftwagauill.com|1997|2|2|A|A|356|A|Corporate Sales|MDL|356|A|Location Sales|MDL||||5734|||||COMPUTER AND COMPUTER SOFTWARE STORES|||||541511|||||Custom Computer Programming Services|||||1717|WEDANDD DFTWA GAUI LLD.|165 FANT RD|GWM|MA|1113|1161|13|USA|840|United States of America|1717|WEDANDD DFTWA GAUI LLD.|165 FANT RD|GWM|MA|1113|1161|13|USA|840|United States of America|1717|WEDANDD DFTWA GAUI LLD.|165 FANT RD|GWM|MA|1113|1161|13|USA|840|United States of America||||1717|WEDANDD DFTWA GAUI LLD.|165 FANT RD|GWM|MA|1113|1161|13|USA|840|United States of America||||||||||||449|3|36|||||||| |1|1|A|||6/21/2021
2712|JNNFA KTAN||574 AOAII RD |AGAWAM|MA|25|1113|1146|41.181717|-71.613783|255||USA|840|United States of America|Hampden County|13|8000|Springfield, MA||Y|||1||||||||||||0||1|M|Ethnicity N/A||||S|||||||www.abc.jnnfaktan.com|2000|8|3|B|A|151|A|Corporate Sales|MDL|151|A|Location Sales|MDL||||5812|||||EATING AND DRINKING PLACES|||||722511|722000||||Full-Service Restaurants|Food Services and Drinking Places||||1711|JNNFAD KTDAN|574 DADOAII RD|GWM|MA|1113|1146|13|USA|840|United States of America|1711|JNNFAD KTDAN|574 DADOAII RD|GWM|MA|1113|1146|13|USA|840|United States of America|1711|JNNFAD KTDAN|574 DADOAII RD|GWM|MA|1113|1146|13|USA|840|United States of America||||1711|JNNFAD KTDAN|574 DADOAII RD|GWM|MA|1113|1146|13|USA|840|United States of America||||||3|1|||||451|3|37|G4000|C0066|C1206|C1209||||Y|5|5|M|||6/21/2021
2717|JAN IZZA||414 FANST |AGAWAM|MA|25|1113|3117|41.147768|-71.611617|255||USA|840|United States of America|Hampden County|13|8000|Springfield, MA||Y|||1||||||||||||0||1|Gender N/A|Ethnicity N/A||||S|||||||www.abc.janizza.com|1979|12|11|C|C|554|B|Corporate Sales|MDL|554|B|Location Sales|MDL||||5812|||||EATING AND DRINKING PLACES|||||722511|722000||||Full-Service Restaurants|Food Services and Drinking Places||||1717|JAND IZZA|414 FANT RD|GWM|MA|1113|3117|13|USA|840|United States of America|1717|JAND IZZA|414 FANT RD|GWM|MA|1113|3117|13|USA|840|United States of America|1717|JAND IZZA|414 FANT RD|GWM|MA|1113|3117|13|USA|840|United States of America||||1717|JAND IZZA|414 FANT RD|GWM|MA|1113|3117|13|USA|840|United States of America||||||4|1|C0022|C0207|||485|3|54|C0066|H1195|C1209|C1206||||Y|5|5|M|||6/21/2021
2718|BANETN ATUANT||13 OAINRDA RD |AGAWAM|MA|25|1113|1617|41.14816|-71.616773|255||USA|840|United States of America|Hampden County|13|8000|Springfield, MA||Y|||1||||||||||||0||1|Gender N/A|Ethnicity N/A||||S|||||||www.abc.banetnatuant.com|1986|2|2|A|A|78|A|Corporate Sales|MDL|98|A|Location Sales|MDL||||7299|||||MISCELLANEOUS PERSONAL SERVICES, NEC|||||722511|||||Full-Service Restaurants|||||1718|BANETN ADTUANT|13 DOAINTA RD|GWM|MA|1113|1617|13|USA|840|United States of America|1718|BANETN ADTUANT|13 DOAINTA RD|GWM|MA|1113|1617|13|USA|840|United States of America|1718|BANETN ADTUANT|13 DOAINTA RD|GWM|MA|1113|1617|13|USA|840|United States of America||||1718|BANETN ADTUANT|13 DOWNAINTA RD|GWM|MA|1113|1617|13|USA|840|United States of America||||||||||||473|3|44|||||||| |1|1|A|||6/21/2021
2720|NAM EUNA||75 AE RD |AGAWAM|MA|25|1113|1133|41.146778|-71.6111|255||USA|840|United States of America|Hampden County|13|8000|Springfield, MA||Y|||1||||||||||||0||1|Gender N/A|Ethnicity N/A||||S|||||||www.abc.nameuna.com|1984|6|1|B|A|767|B|Corporate Sales|MDL|769|B|Location Sales|MDL||||5812|||||EATING AND DRINKING PLACES|||||722511|||||Full-Service Restaurants|||||1711|NAMD EUNDA|75 DDAE RD|GWM|MA|1113|1133|13|USA|840|United States of America|1711|NAMD EUNDA|75 DDAE RD|GWM|MA|1113|1133|13|USA|840|United States of America|1711|NAMD EUNDA|75 DDAE RD|GWM|MA|1113|1133|13|USA|840|United States of America||||1711|NAMD EUNDA|75 DDAE RD|GWM|MA|1113|1133|13|USA|840|United States of America||||||||||||449|3|36|||||||| |1|1|A|||6/21/2021
2721|ZIA  OAIEEGN OAIUATLLC.|ZIA INCEEGN INCUAT, LLC|87 IOST |AGAWAM|MA|25|1113|1635|41.145717|-71.617383|255||USA|840|United States of America|Hampden County|13|8000|Springfield, MA||Y|||1||||||||||||0||1|Gender N/A|Ethnicity N/A||||S|||||Corporation, Subchapter S|5|www.abc.ziaoaieegnoaiuatll.com|1981|53|20|E|D|411|A|Corporate Sales|MDL|400|A|Location Sales|MDL||||5812|||||EATING AND DRINKING PLACES|||||722511|722320|722330|||Full-Service Restaurants|Caterers|Mobile Food Services|||1711|DZIA D DOAIEEGN DOAIUAT LLD.|87 IODT RD|GWM|MA|1113|1635|13|USA|840|United States of America|1711|DZIA D DOAIEEGN DOAIUAT LLD.|87 IODT RD|GWM|MA|1113|1635|13|USA|840|United States of America|1711|DZIA D DOAIEEGN DOAIUAT LLD.|87 IODT RD|GWM|MA|1113|1635|13|USA|840|United States of America||||1711|DZIA D DOAIEEGN DOAIUAT LLD.|87 IODT RD|GWM|MA|1113|1635|13|USA|840|United States of America||||||6|2|C0022|C0207|||393|4|23|G4000|C0066|C0392|C1209|||| |1|1|A|||6/21/2021
2722|EUKY ANG||711 MW RD |AGAWAM|MA|25|1113|1811|41.161447|-71.614114|255||USA|840|United States of America|Hampden County|13|8000|Springfield, MA||Y|||1||||||||||||0||1|M|Ethnicity N/A||||X|||||||www.abc.eukyang.com|1996|10|3|C|A|514|B|Corporate Sales|MDL|504|B|Location Sales|MDL||||5812|5800||||EATING AND DRINKING PLACES|EATING AND DRINKING PLACES||||722511|722000||||Full-Service Restaurants|Food Services and Drinking Places||||1711|EUDKY DANG|711 MDW RD|GWM|MA|1113|1811|13|USA|840|United States of America|1711|EUDKY DANG|711 MDW RD|GWM|MA|1113|1811|13|USA|840|United States of America|1711|EUDKY DANG|711 MDW RD|GWM|MA|1113|1811|13|USA|840|United States of America||||1711|EUDKY DANG|711 MDW RD|GWM|MA|1113|1811|13|USA|840|United States of America||||||1|1|||||386|4|22|G4000|C0066|C0392|C1206||||Y|5|5|M|||6/21/2021
2725|UAI E||55 OAIBST |AGAWAM|MA|25|1113|1611|41.147461|-71.61861|255||USA|840|United States of America|Hampden County|13|8000|Springfield, MA||Y|||1||||||||||||0||1|Gender N/A|Ethnicity N/A||||S|||||||www.abc.uaie.com|1996|3|1|A|A|151|A|Corporate Sales|MDL|151|A|Location Sales|MDL||||5812|5411|5800|||EATING AND DRINKING PLACES|GROCERY STORES|EATING AND DRINKING PLACES|||722511|445110|722000|||Full-Service Restaurants|Supermarkets and Other Grocery (except Convenience) Stores|Food Services and Drinking Places|||1715|UAI DE|55 DOAIBT RD|GWM|MA|1113|1611|13|USA|840|United States of America|1715|UAI DE|55 DOAIBT RD|GWM|MA|1113|1611|13|USA|840|United States of America|1715|UAI DE|55 DOAIBT RD|GWM|MA|1113|1611|13|USA|840|United States of America||||1715|UAI DE|55 DOWNAIBT RD|GWM|MA|1113|1611|13|USA|840|United States of America||||||||||||449|3|36||||||||Y|5|5|M|||6/21/2021
2726|WAT GEV OAITAET|WG LLC|157 AMIN RD IRD |AGAWAM|MA|25|1113|1538|41.137418|-71.61481|255||USA|840|United States of America|Hampden County|13|8000|Springfield, MA||Y|||1||||||||||||0||1|M|Ethnicity N/A||||S|||||Corporation, Subchapter S|5|www.abc.watgevoaitaet.com|1994|11|8|C|B|1116|C|Corporate Sales|MDL|1026|C|Location Sales|MDL||||8111|5812|2656|||LEGAL SERVICES|EATING AND DRINKING PLACES|SANITARY FOOD CONTAINERS, EXCEPT FOLDING|||541110|722320|322219|||Offices of Lawyers|Caterers|Other Paperboard Container Manufacturing|||1716|WAT GEV DOAITAET|157 AMIDN RD IT D|GWM|MA|1113|1538|13|USA|840|United States of America|1716|WAT GEV DOAITAET|157 AMIDN RD IT D|GWM|MA|1113|1538|13|USA|840|United States of America|1716|WAT GEV DOAITAET|157 AMIDN RD IT D|GWM|MA|1113|1538|13|USA|840|United States of America||||1716|WAT GEV DOAITAET|157 AMIDN RD IT D|GWM|MA|1113|1538|13|USA|840|United States of America||||||1|1|||||432|3|32|G4000|C0066|C0392|C1209|||| |1|1|A|||6/21/2021
2728|UGUT OAIF AND IZZ AI||134 MW RD |AGAWAM|MA|25|1113|1746|41.183148|-71.611777|255||USA|840|United States of America|Hampden County|13|8000|Springfield, MA||Y|||1||||||||||||0||1|M|Ethnicity N/A||||S|||||||www.abc.ugutoaifizzai.com|1976|11|10|C|C|554|B|Corporate Sales|MDL|554|B|Location Sales|MDL||||5812|||||EATING AND DRINKING PLACES|||||722511|722000||||Full-Service Restaurants|Food Services and Drinking Places||||1718|DUGUT DOAIF AND IZZ DAI|134 MDW RD|GWM|MA|1113|1746|13|USA|840|United States of America|1718|DUGUT DOAIF AND IZZ DAI|134 MDW RD|GWM|MA|1113|1746|13|USA|840|United States of America|1718|DUGUT DOAIF AND IZZ DAI|134 MDW RD|GWM|MA|1113|1746|13|USA|840|United States of America||||1718|DUGUT DOAIF AND IZZ DAI|134 MDW RD|GWM|MA|1113|1746|13|USA|840|United States of America||||||4|1|C0022||||432|3|32|G4000|C0066|C0392|C1209||||Y|5|5|M|||6/21/2021
2729| N T IZZ| AND T IZZ, LLC|781 AOAII RD |AGAWAM|MA|25|1113|1741|41.17133|-71.61183|255||USA|840|United States of America|Hampden County|13|8000|Springfield, MA||Y|||1||||||||||||0||1|Gender N/A|Ethnicity N/A||||S|||||Corporation|4|www.abc.ntizz.com|1978|5|5|B|B|151|A|Corporate Sales|MDL|252|A|Location Sales|MDL||||5812|5800|5813|||EATING AND DRINKING PLACES|EATING AND DRINKING PLACES|DRINKING PLACES (ALCOHOLIC BEVERAGES)|||722511|722000|722410|||Full-Service Restaurants|Food Services and Drinking Places|Drinking Places (Alcoholic Beverages)|||1717|D ND T IZZ|781 DADOAII RD|GWM|MA|1113|1741|13|USA|840|United States of America|1717|D ND T IZZ|781 DADOAII RD|GWM|MA|1113|1741|13|USA|840|United States of America|1717|D ND T IZZ|781 DADOAII RD|GWM|MA|1113|1741|13|USA|840|United States of America||||1717|D ND T IZZ|781 DADOAII RD|GWM|MA|1113|1741|13|USA|840|United States of America||||||3|1|||||458|3|39|G4000|C0066|C1209|C1206||||Y|5|5|M|||6/21/2021
2730|VEEG IZZ||466 AOAII RD |AGAWAM|MA|25|1113|1118|41.17741|-71.611787|255||USA|840|United States of America|Hampden County|13|8000|Springfield, MA||Y|||1||||||||||||0||1|M|Ethnicity N/A||||S|||||||www.abc.veegizz.com|1979|6|4|B|A|348|A|Corporate Sales|MDL|0|||||||5812|||||EATING AND DRINKING PLACES|||||722511|722000||||Full-Service Restaurants|Food Services and Drinking Places||||1731|VEEG IZZ|466 DADOAII RD|GWM|MA|1113|1118|13|USA|840|United States of America|1731|VEEG IZZ|466 DADOAII RD|GWM|MA|1113|1118|13|USA|840|United States of America|1731|VEEG IZZ|466 DADOAII RD|GWM|MA|1113|1118|13|USA|840|United States of America|Y|Y|Y|1731|VEEG IZZ|466 DADOAII RD|GWM|MA|1113|1118|13|USA|840|United States of America||||||||||||449|3|36||||||||Y|4|4|M|||6/21/2021
2736|A FZ BA GAEE|71 XANG, LLC|71 XANG RD |AGAWAM|MA|25|1113|1145|41.14576|-71.611571|255||USA|840|United States of America|Hampden County|13|8000|Springfield, MA||Y|||1||||||||||||0||1|Gender N/A|Ethnicity N/A||||S|||||Corporation|4|www.abc.afzbagaee.com|1986|23|5|D|B|1157|C|Corporate Sales|MDL|1159|C|Location Sales|MDL||||5812|5813||||EATING AND DRINKING PLACES|DRINKING PLACES (ALCOHOLIC BEVERAGES)||||722511|722000|722410|||Full-Service Restaurants|Food Services and Drinking Places|Drinking Places (Alcoholic Beverages)|||1736|AD FZ BA GAEE|71 XDANG RD|GWM|MA|1113|1145|13|USA|840|United States of America|1736|AD FZ BA GAEE|71 XDANG RD|GWM|MA|1113|1145|13|USA|840|United States of America|1736|AD FZ BA GAEE|71 XDANG RD|GWM|MA|1113|1145|13|USA|840|United States of America||||1736|AD FZ BA GAEE|71 XDANG RD|GWM|MA|1113|1145|13|USA|840|United States of America||||||3|1|||||463|3|41|C0066|C0392|G4000|C1209||||Y|5|5|M|||6/21/2021
2737|IEA NTNE AM OAIF|IEA NTNE AM  LLC, |138 OAIBST |AGAWAM|MA|25|1113|1647|41.145171|-71.617117|255||USA|840|United States of America|Hampden County|13|8000|Springfield, MA||Y|||1||||||||||||0||1|Gender N/A|Ethnicity N/A||||S|||||Corporation|4|www.abc.ieantneamoaif.com|1910|4|4|A|A|166|A|Corporate Sales|MDL|166|A|Location Sales|MDL||||5812|7933|5813|||EATING AND DRINKING PLACES|BOWLING CENTERS|DRINKING PLACES (ALCOHOLIC BEVERAGES)|||722511|722514|722410|||Full-Service Restaurants|Cafeterias, Grill Buffets, and Buffets|Drinking Places (Alcoholic Beverages)|||1737|IEDA NTNE AM DOAIF|138 DOAIBT RD|GWM|MA|1113|1647|13|USA|840|United States of America|1737|IEDA NTNE AM DOAIF|138 DOAIBT RD|GWM|MA|1113|1647|13|USA|840|United States of America|1737|IEDA NTNE AM DOAIF|138 DOAIBT RD|GWM|MA|1113|1647|13|USA|840|United States of America||||1737|IEDA NTNE AM DOAIF|138 DOWNAIBT RD|GWM|MA|1113|1647|13|USA|840|United States of America||||||||||||449|3|36|||||||| |1|1|A|Y||6/21/2021
2742|GNA WN N EQUET||745 AOAII RD |AGAWAM|MA|25|1113|1776|41.171711|-71.611158|255||USA|840|United States of America|Hampden County|13|8000|Springfield, MA||Y|||1||||||||||||0||1|M|Ethnicity N/A||||S|||||||www.abc.gnawnnequet.com|2017|6|3|B|A|1615|C|Corporate Sales|MDL|1625|C|Location Sales|MDL||||5921|5900||||LIQUOR STORES|MISCELLANEOUS RETAIL||||445310|||||Beer, Wine, and Liquor Stores|||||1741|GNAD WN ND EQUET|745 DADOAII RD|GWM|MA|1113|1776|13|USA|840|United States of America|1741|GNAD WN ND EQUET|745 DADOAII RD|GWM|MA|1113|1776|13|USA|840|United States of America|1741|GNAD WN ND EQUET|745 DADOAII RD|GWM|MA|1113|1776|13|USA|840|United States of America||||1741|GNAD WN ND EQUET|745 DADOAII RD|GWM|MA|1113|1776|13|USA|840|United States of America||||||||||||433|3|33||||||||Y|5|5|M|||6/21/2021
2744|FENGN IKG TA|WEEM CORPENGN N N, LLC|477 IANGFE RD |AGAWAM|MA|25|1113|1816|41.13633|-71.611868|255||USA|840|United States of America|Hampden County|13|8000|Springfield, MA||Y|||1||||||||||||0||1|Gender N/A|Ethnicity N/A||||S|||||Corporation|4|www.abc.fengnikgta.com|1962|6|5|B|B|1615|C|Corporate Sales|MDL|1625|C|Location Sales|MDL||||5921|||||LIQUOR STORES|||||445310|||||Beer, Wine, and Liquor Stores|||||1744|FENGND IDKG DTA|477 DIANGFED RD|GWM|MA|1113|1816|13|USA|840|United States of America|1744|FENGND IDKG DTA|477 DIANGFED RD|GWM|MA|1113|1816|13|USA|840|United States of America|1744|FENGND IDKG DTA|477 DIANGFED RD|GWM|MA|1113|1816|13|USA|840|United States of America||||1744|FENGND IDKG DTA|477 DIANGFED RD|GWM|MA|1113|1816|13|USA|840|United States of America||||||||||||433|3|33||||||||Y|5|5|M|||6/21/2021
2745|OAIBT EQUETLLC|OAIBT EQUET, LLC|111 XANG RD |AGAWAM|MA|25|1113|1141|41.147811|-71.618813|255||USA|840|United States of America|Hampden County|13|8000|Springfield, MA||Y|||1||||||||||||0||1|Gender N/A|Ethnicity N/A||||S|||||Corporation|4|www.abc.oaibtequetll.com|1980|5|3|B|A|1354|C|Corporate Sales|MDL|1354|C|Location Sales|MDL||||5921|5900||||LIQUOR STORES|MISCELLANEOUS RETAIL||||445310|||||Beer, Wine, and Liquor Stores|||||1745|DOAIBT EQUET LLD|111 XDANG RD|GWM|MA|1113|1141|13|USA|840|United States of America|1745|DOAIBT EQUET LLD|111 XDANG RD|GWM|MA|1113|1141|13|USA|840|United States of America|1745|DOAIBT EQUET LLD|111 XDANG RD|GWM|MA|1113|1141|13|USA|840|United States of America||||1745|DOAIBT EQUET LLD|111 XDANG RD|GWM|MA|1113|1141|13|USA|840|United States of America||||||1|1|||||545|1|97|C1209|C1206|C1324|||||Y|5|5|M|||6/21/2021
2746|WAE BA AT|WN ATINCM, LLC|165 FANST |AGAWAM|MA|25|1113|1111|41.148817|-71.611443|255||USA|840|United States of America|Hampden County|13|8000|Springfield, MA||Y|||1||||||||||||0||1|Gender N/A|Ethnicity N/A||||S|||||Corporation|4|www.abc.waebaat.com|1999|10|10|C|C|1714|D|Corporate Sales|MDL|2914|D|Location Sales|MDL||||5921|5149||||LIQUOR STORES|GROCERIES AND RELATED PRODUCTS, NEC||||445310|||||Beer, Wine, and Liquor Stores|||||1746|WAED BA DADT|165 FANT RD|GWM|MA|1113|1111|13|USA|840|United States of America|1746|WAED BA DADT|165 FANT RD|GWM|MA|1113|1111|13|USA|840|United States of America|1746|WAED BA DADT|165 FANT RD|GWM|MA|1113|1111|13|USA|840|United States of America||||1746|WAED BA DADT|165 FANT RD|GWM|MA|1113|1111|13|USA|840|United States of America||||||||||||433|3|33||||||||Y|5|4|M|||6/21/2021
2756|IEGE JWEET||63 OAIBST |AGAWAM|MA|25|1113|1611|41.147388|-71.61861|255||USA|840|United States of America|Hampden County|13|8000|Springfield, MA|||||1||||||||||||0||1|Gender N/A|Ethnicity N/A||||S|||||||www.abc.iegejweet.com|2001|6|2|B|A|1111|C|Corporate Sales|MDL|1111|C|Location Sales|MDL||||5944|||||JEWELRY STORES|||||448310|||||Jewelry Stores|||||1756|IEGED JWEET|63 DOAIBT RD|GWM|MA|1113|1611|13|USA|840|United States of America|1756|IEGED JWEET|63 DOAIBT RD|GWM|MA|1113|1611|13|USA|840|United States of America|1756|IEGED JWEET|63 DOAIBT RD|GWM|MA|1113|1611|13|USA|840|United States of America||||1756|IEGED JWEET|63 DOWNAIBT RD|GWM|MA|1113|1611|13|USA|840|United States of America||||||3|1|||||412|4|28|G4000|C0066|C1206|C1209||||Y|5|5|M|||6/21/2021
2761|N||111 EZBRDA V |WESTFIELD|MA|25|1185|1713|41.13181|-71.715877|255||USA|840|United States of America|Hampden County|13|8000|Springfield, MA|Y||Y||1||||||||||||0||1|Gender N/A|Hispanic|Y|||S|||||||www.abc.n.com|1987|1|1|A|A|111|A|Corporate Sales|MDL|110|A|Location Sales|MDL||||5947|||||GIFT, NOVELTY, AND SOUVENIR SHOPS|||||453220|||||Gift, Novelty, and Souvenir Stores|||||1761|DND|111 EZBTA V|GWM|MA|1185|1713|13|USA|840|United States of America|1761|DND|111 EZBTA V|GWM|MA|1185|1713|13|USA|840|United States of America|1761|DND|111 EZBTA V|GWM|MA|1185|1713|13|USA|840|United States of America||||1761|DND|111 EZBTA V|GWM|MA|1185|1713|13|USA|840|United States of America||||||||||||473|3|44|||||||| |1|1|A|||6/21/2021
2763|GEN BEM FEWET AND GFT||718 GARDRDN RD |AGAWAM|MA|25|1111|1155|41.17475|-71.577717|255||USA|840|United States of America|Hampden County|13|8000|Springfield, MA||Y|||1||||||||||||0||1|F|Ethnicity N/A||Y||S|||||||www.abc.genbemfewetgft.com|1998|3|1|A|A|118|A|Corporate Sales|MDL|208|A|Location Sales|MDL||||5992|1731|5947|||FLORISTS|ELECTRICAL WORK|GIFT, NOVELTY, AND SOUVENIR SHOPS|||453110|||||Florists|||||1763|GEDN BEDDM FEWET AND GFTD|718 GATTN RD|GWM|MA|1111|1155|13|USA|840|United States of America|1763|GEDN BEDDM FEWET AND GFTD|718 GATTN RD|GWM|MA|1111|1155|13|USA|840|United States of America|1763|GEDN BEDDM FEWET AND GFTD|718 GATTN RD|GWM|MA|1111|1155|13|USA|840|United States of America||||1763|GEDN BEDDM FEWET AND GFTD|718 GATTN RD|GWM|MA|1111|1155|13|USA|840|United States of America||||||1|1|||||442|3|35|G4000|C0066|C0392|C1209|||| |1|1|A|||6/21/2021
2764|MEEEN FEATLLC|MEEEN GETN, LLC|113 OAIMY RD |AGAWAM|MA|25|1113|3115|41.145618|-71.571517|255||USA|840|United States of America|Hampden County|13|8000|Springfield, MA||Y|||1||||||||||||0||1|M|Ethnicity N/A||||S|||||Corporation|4|www.abc.meeenfeatll.com|1968|4|4|A|A|388|A|Corporate Sales|MDL|388|A|Location Sales|MDL||||5992|7299|5999|5261|5947|FLORISTS|MISCELLANEOUS PERSONAL SERVICES, NEC|MISCELLANEOUS RETAIL STORES, NEC|RETAIL NURSERIES, LAWN AND GARDEN SUPPLY STORES|GIFT, NOVELTY, AND SOUVENIR SHOPS|453110|453998|444220|453220||Florists|All Other Miscellaneous Store Retailers (except Tobacco Stores)|Nursery, Garden Center, and Farm Supply Stores|Gift, Novelty, and Souvenir Stores||1764|MDDEEENDD FEADT LLD|113 DOAIDMY RD|GWM|MA|1113|3115|13|USA|840|United States of America|1764|MDDEEENDD FEADT LLD|113 DOAIDMY RD|GWM|MA|1113|3115|13|USA|840|United States of America|1764|MDDEEENDD FEADT LLD|113 DOAIDMY RD|GWM|MA|1113|3115|13|USA|840|United States of America||||1764|MDDEEENDD FEADT LLD|113 DOWNAIDMY RD|GWM|MA|1113|3115|13|USA|840|United States of America||||||3|1|||||442|3|35|G4000|C0066|C0392|C1209||||Y|5|5|M|||6/21/2021
